category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Restaurants,Smokey's BBQ,4,Great time at Smokey's BBQ! Food was flavorful and fresh.,2024-01-12,DEV-482172,True,10
Restaurants,Nathu's Sweets,1,Nathu's Sweets serves dirty dishes - never coming back!,2025-08-14,DEV-378179,True,9
Restaurants,Spice Route,3,"Decent dining at Spice Route, nothing bland special.",2018-12-23,DEV-997902,True,8
Restaurants,Social,5,Best restaurant experience - Social is truly flavorful!,2006-11-07,DEV-258008,True,8
Restaurants,The Great Kabab Factory,4,Great time at The Great Kabab Factory! Food was authentic and fresh.,2018-11-23,DEV-102999,True,12
Restaurants,Spice Art,4,Great time at Spice Art! Food was flavorful and fresh.,2014-06-22,DEV-578224,True,10
Restaurants,Smokey's BBQ,3,"Decent dining at Smokey's BBQ, nothing disgusting special.",2008-11-12,DEV-317147,True,8
Restaurants,Moti Mahal,5,Best restaurant experience - Moti Mahal is truly exceptional!,2017-09-13,DEV-194243,False,9
Restaurants,Toit,3,"Decent dining at Toit, nothing slow special.",2008-12-25,DEV-140631,True,7
Restaurants,Shanghai,4,Enjoyed Shanghai - cozy cuisine and good ambiance.,2010-12-07,DEV-482416,True,8
Restaurants,Haldiram's,3,"Decent dining at Haldiram's, nothing disgusting special.",2020-11-05,DEV-749186,True,7
Restaurants,Social,3,"Decent dining at Social, nothing bland special.",2023-05-07,DEV-519658,True,7
Restaurants,Darbar,5,Best restaurant experience - Darbar is truly exceptional!,2015-06-21,DEV-226578,True,8
Restaurants,Edesia Crowne Plaza,5,Amazing Edesia Crowne Plaza! exceptional food and perfect service.,2011-04-27,DEV-523782,True,9
Restaurants,Commissary,5,Amazing Commissary! exceptional food and perfect service.,2011-08-29,DEV-669337,True,7
Restaurants,Farzi Cafe,4,Great time at Farzi Cafe! Food was cozy and fresh.,2022-02-06,DEV-829966,True,10
Restaurants,Nathu's Sweets,5,Amazing Nathu's Sweets! delicious food and perfect service.,2016-05-26,DEV-556279,True,8
Restaurants,Darbar,3,Darbar is average - food is bland but acceptable.,2001-03-07,DEV-869108,True,9
Restaurants,Neel,4,Enjoyed Neel - flavorful cuisine and good ambiance.,2020-06-20,DEV-836546,True,8
Restaurants,Toit,2,Toit was okay but food tasted overcooked.,2006-08-28,DEV-362186,False,7
Restaurants,Masala Library,3,"Decent dining at Masala Library, nothing slow special.",2026-02-18,DEV-517624,True,8
Restaurants,Nathu's Sweets,5,Amazing Nathu's Sweets! flavorful food and perfect service.,2001-03-22,DEV-219565,True,8
Restaurants,Tresind Studio,5,Amazing Tresind Studio! cozy food and perfect service.,2020-06-11,DEV-795774,True,8
Restaurants,The Fatty Bao,5,Amazing The Fatty Bao! delicious food and perfect service.,2008-07-08,DEV-628800,True,9
Restaurants,Karim's,2,Karim's was okay but food tasted disgusting.,2003-04-07,DEV-767581,False,7
Restaurants,Moti Mahal,4,Great time at Moti Mahal! Food was cozy and fresh.,2015-04-16,DEV-836466,True,10
Restaurants,Big Daddy's,2,Big Daddy's was okay but food tasted slow.,2021-06-16,DEV-600445,True,8
Restaurants,Shanghai,2,Mediocre meal at Shanghai - service was slow.,2002-08-25,DEV-931611,False,8
Restaurants,Farzi Cafe,4,Enjoyed Farzi Cafe - flavorful cuisine and good ambiance.,2008-10-14,DEV-367811,True,9
Restaurants,Kiyan The Roseate,4,Great time at Kiyan The Roseate! Food was cozy and fresh.,2023-12-16,DEV-883524,True,11
Restaurants,Toit,4,Enjoyed Toit - authentic cuisine and good ambiance.,2006-12-12,DEV-436374,True,8
Restaurants,Shanghai,1,Shanghai serves bland dishes - never coming back!,2023-12-31,DEV-727453,True,8
Restaurants,Masala Library,4,Great time at Masala Library! Food was flavorful and fresh.,2004-09-30,DEV-420723,True,10
Restaurants,Adrift Kaya,5,Amazing Adrift Kaya! delicious food and perfect service.,2022-04-21,DEV-128899,True,8
Restaurants,Sagar Ratna,5,Best restaurant experience - Sagar Ratna is truly cozy!,2021-05-12,DEV-517311,False,9
Restaurants,Indian Accent,4,Great time at Indian Accent! Food was flavorful and fresh.,2022-05-14,DEV-281496,True,10
Restaurants,Barbeque Nation,2,Barbeque Nation was okay but food tasted dirty.,2014-07-23,DEV-420736,True,8
Restaurants,Adrift Kaya,4,Great time at Adrift Kaya! Food was delicious and fresh.,2014-04-26,DEV-280457,True,10
Restaurants,Masala Library,3,"Decent dining at Masala Library, nothing dirty special.",2025-05-23,DEV-849213,True,8
Restaurants,The Grammar Room,4,Enjoyed The Grammar Room - authentic cuisine and good ambiance.,2024-10-04,DEV-892236,True,10
Restaurants,Juniper Bar,4,Enjoyed Juniper Bar - cozy cuisine and good ambiance.,2014-06-25,DEV-698841,True,9
Restaurants,Shalimar,5,Amazing Shalimar! flavorful food and perfect service.,2010-02-26,DEV-287508,True,7
Restaurants,Shalimar,5,Amazing Shalimar! exceptional food and perfect service.,2011-06-15,DEV-963101,True,7
Restaurants,Adrift Kaya,5,Amazing Adrift Kaya! flavorful food and perfect service.,2016-02-22,DEV-923489,True,8
Restaurants,Saravana Bhavan,4,Great time at Saravana Bhavan! Food was exceptional and fresh.,2021-08-21,DEV-327520,True,10
Restaurants,Shalimar,5,Best restaurant experience - Shalimar is truly delicious!,2022-10-08,DEV-945049,True,8
Restaurants,Sagar Ratna,4,Enjoyed Sagar Ratna - authentic cuisine and good ambiance.,2005-05-06,DEV-649276,True,9
Restaurants,Bikanervala,2,Bikanervala was okay but food tasted disgusting.,2000-07-06,DEV-506377,False,7
Restaurants,The Grammar Room,4,Enjoyed The Grammar Room - cozy cuisine and good ambiance.,2005-08-30,DEV-381069,False,10
Restaurants,Kheer Delhi,1,Terrible experience at Kheer Delhi. Food was overcooked and service awful.,2002-05-08,DEV-132425,True,11
Restaurants,Noorani Cafe,5,Best restaurant experience - Noorani Cafe is truly authentic!,2006-11-14,DEV-685311,True,9
Restaurants,Chutney's,3,Chutney's is average - food is slow but acceptable.,2006-05-19,DEV-847829,True,9
Restaurants,Social,3,Social is average - food is bland but acceptable.,2015-10-25,DEV-613254,True,9
Restaurants,Spice Route,5,Best restaurant experience - Spice Route is truly cozy!,2010-06-01,DEV-858532,False,9
Restaurants,Darbar,4,Great time at Darbar! Food was cozy and fresh.,2019-12-14,DEV-665206,True,9
Restaurants,Indian Accent,3,"Decent dining at Indian Accent, nothing overcooked special.",2005-03-23,DEV-951982,True,8
Restaurants,Darbar,2,Mediocre meal at Darbar - service was disgusting.,2024-01-12,DEV-273898,True,8
Restaurants,The Great Kabab Factory,4,Great time at The Great Kabab Factory! Food was authentic and fresh.,2018-06-20,DEV-711668,False,12
Restaurants,Moti Mahal,4,Great time at Moti Mahal! Food was cozy and fresh.,2000-06-17,DEV-153704,True,10
Restaurants,Spice Route,5,Best restaurant experience - Spice Route is truly cozy!,2011-04-13,DEV-185482,True,9
Restaurants,Kheer Delhi,4,Enjoyed Kheer Delhi - exceptional cuisine and good ambiance.,2013-09-26,DEV-646426,False,9
Restaurants,Paesano,3,Paesano is average - food is dirty but acceptable.,2008-08-10,DEV-891770,False,9
Restaurants,The Great Kabab Factory,4,Great time at The Great Kabab Factory! Food was authentic and fresh.,2005-10-26,DEV-990288,False,12
Restaurants,Darbar,3,Darbar is average - food is overcooked but acceptable.,2023-12-21,DEV-319202,True,9
Restaurants,Viva All Day Dining,2,Viva All Day Dining was okay but food tasted slow.,2006-05-16,DEV-627825,True,10
Restaurants,Kake Di Hatti,5,Amazing Kake Di Hatti! delicious food and perfect service.,2000-09-11,DEV-722269,True,9
Restaurants,Bikanervala,5,Amazing Bikanervala! exceptional food and perfect service.,2018-03-25,DEV-200003,False,7
Restaurants,Farzi Cafe,5,Best restaurant experience - Farzi Cafe is truly exceptional!,2021-06-18,DEV-924443,True,9
Restaurants,Neel,5,Best restaurant experience - Neel is truly exceptional!,2021-03-11,DEV-213289,True,8
Restaurants,The Great Kabab Factory,4,Great time at The Great Kabab Factory! Food was cozy and fresh.,2000-06-01,DEV-273636,True,12
Restaurants,Golden Dragon,4,Great time at Golden Dragon! Food was exceptional and fresh.,2009-02-26,DEV-245406,True,10
Restaurants,Noorani Cafe,4,Enjoyed Noorani Cafe - exceptional cuisine and good ambiance.,2019-06-29,DEV-502981,True,9
Restaurants,Haldiram's,5,Best restaurant experience - Haldiram's is truly authentic!,2012-08-21,DEV-170518,True,8
Restaurants,Noorani Cafe,4,Great time at Noorani Cafe! Food was exceptional and fresh.,2019-10-28,DEV-461600,True,10
Restaurants,Noorani Cafe,4,Great time at Noorani Cafe! Food was flavorful and fresh.,2023-12-03,DEV-283405,False,10
Restaurants,Juniper Bar,2,Mediocre meal at Juniper Bar - service was dirty.,2009-11-22,DEV-123149,False,9
Restaurants,Tresind Studio,5,Best restaurant experience - Tresind Studio is truly delicious!,2012-07-17,DEV-634769,True,9
Restaurants,Moti Mahal,5,Amazing Moti Mahal! exceptional food and perfect service.,2009-09-15,DEV-469669,True,8
Restaurants,The Table,5,Amazing The Table! delicious food and perfect service.,2004-11-26,DEV-383746,True,8
Restaurants,Sagar Ratna,5,Best restaurant experience - Sagar Ratna is truly authentic!,2007-10-05,DEV-281554,False,9
Restaurants,Spice Route,4,Great time at Spice Route! Food was exceptional and fresh.,2001-02-26,DEV-788448,False,10
Restaurants,Haldiram's,3,"Decent dining at Haldiram's, nothing slow special.",2024-03-22,DEV-935217,True,7
Restaurants,Copper Chimney,4,Enjoyed Copper Chimney - delicious cuisine and good ambiance.,2024-01-23,DEV-540167,True,9
Restaurants,Sagar Ratna,4,Enjoyed Sagar Ratna - authentic cuisine and good ambiance.,2002-11-11,DEV-906219,True,9
Restaurants,Monkey Bar,5,Amazing Monkey Bar! exceptional food and perfect service.,2002-10-08,DEV-241680,True,8
Restaurants,Indian Accent,4,Enjoyed Indian Accent - delicious cuisine and good ambiance.,2017-12-18,DEV-486267,True,9
Restaurants,Paesano,4,Enjoyed Paesano - flavorful cuisine and good ambiance.,2019-10-13,DEV-892444,True,8
Restaurants,Bikanervala,5,Best restaurant experience - Bikanervala is truly authentic!,2017-08-17,DEV-756091,True,8
Restaurants,The Grammar Room,4,Enjoyed The Grammar Room - flavorful cuisine and good ambiance.,2015-01-20,DEV-937574,True,10
Restaurants,Barbeque Nation,5,Best restaurant experience - Barbeque Nation is truly delicious!,2017-03-04,DEV-629769,True,9
Restaurants,Moti Mahal,5,Amazing Moti Mahal! flavorful food and perfect service.,2020-02-07,DEV-933942,True,8
Restaurants,Big Daddy's,4,Great time at Big Daddy's! Food was cozy and fresh.,2011-01-20,DEV-138737,True,10
Restaurants,L'Osteria Bella,3,"Decent dining at L'Osteria Bella, nothing disgusting special.",2018-04-28,DEV-737845,True,8
Restaurants,Kiyan The Roseate,1,Kiyan The Roseate serves disgusting dishes - never coming back!,2010-06-13,DEV-238687,True,10
Restaurants,Big Daddy's,5,Best restaurant experience - Big Daddy's is truly delicious!,2015-02-01,DEV-825499,True,9
Restaurants,The Great Kabab Factory,4,Great time at The Great Kabab Factory! Food was flavorful and fresh.,2011-02-11,DEV-727279,True,12
Restaurants,Farzi Cafe,4,Enjoyed Farzi Cafe - authentic cuisine and good ambiance.,2009-11-20,DEV-139027,True,9
Restaurants,Yauatcha,4,Great time at Yauatcha! Food was cozy and fresh.,2017-10-13,DEV-225080,True,9
Restaurants,Neel,3,Neel is average - food is bland but acceptable.,2024-08-15,DEV-588320,True,9
Restaurants,The Bombay Canteen,5,Amazing The Bombay Canteen! exceptional food and perfect service.,2011-12-23,DEV-781431,False,9
Restaurants,Saravana Bhavan,4,Enjoyed Saravana Bhavan - cozy cuisine and good ambiance.,2007-05-21,DEV-376780,False,9
Restaurants,Sagar Ratna,4,Great time at Sagar Ratna! Food was authentic and fresh.,2019-11-12,DEV-957119,True,10
Restaurants,Bikanervala,4,Enjoyed Bikanervala - authentic cuisine and good ambiance.,2005-04-25,DEV-898882,True,8
Restaurants,The Fatty Bao,3,"Decent dining at The Fatty Bao, nothing slow special.",2017-12-07,DEV-950927,True,9
Restaurants,Yauatcha,1,Yauatcha serves bland dishes - never coming back!,2009-12-10,DEV-532922,True,8
Restaurants,Kake Di Hatti,4,Great time at Kake Di Hatti! Food was cozy and fresh.,2020-09-05,DEV-430086,True,11
Restaurants,Karim's,4,Enjoyed Karim's - exceptional cuisine and good ambiance.,2000-08-01,DEV-162459,True,8
Restaurants,The Grammar Room,4,Great time at The Grammar Room! Food was exceptional and fresh.,2025-01-10,DEV-216344,True,11
Restaurants,Social,4,Great time at Social! Food was flavorful and fresh.,2010-07-30,DEV-374821,True,9
Restaurants,Punjab Grill,2,Punjab Grill was okay but food tasted bland.,2007-10-31,DEV-134967,False,8
Restaurants,Haldiram's,4,Great time at Haldiram's! Food was cozy and fresh.,2025-09-22,DEV-246407,False,9
Restaurants,Big Daddy's,4,Enjoyed Big Daddy's - authentic cuisine and good ambiance.,2000-01-29,DEV-877478,True,9
Restaurants,Masala Library,3,"Decent dining at Masala Library, nothing overcooked special.",2010-12-23,DEV-352660,False,8
Restaurants,Kake Di Hatti,5,Amazing Kake Di Hatti! delicious food and perfect service.,2006-11-09,DEV-949522,True,9
Restaurants,Chutney's,4,Great time at Chutney's! Food was authentic and fresh.,2006-05-06,DEV-380636,False,9
Restaurants,Copper Chimney,4,Enjoyed Copper Chimney - authentic cuisine and good ambiance.,2004-03-17,DEV-606690,True,9
Restaurants,Oh! Calcutta,3,Oh! Calcutta is average - food is bland but acceptable.,2017-12-26,DEV-381911,True,10
Restaurants,Commissary,4,Great time at Commissary! Food was exceptional and fresh.,2011-03-30,DEV-575254,True,9
Restaurants,Smokey's BBQ,4,Great time at Smokey's BBQ! Food was authentic and fresh.,2007-11-05,DEV-586123,True,10
Restaurants,Monkey Bar,3,"Decent dining at Monkey Bar, nothing bland special.",2014-02-21,DEV-149135,True,8
Restaurants,Bukhara,4,Enjoyed Bukhara - authentic cuisine and good ambiance.,2005-12-09,DEV-579401,True,8
Restaurants,Big Daddy's,3,Big Daddy's is average - food is slow but acceptable.,2014-11-12,DEV-324247,True,10
Restaurants,Masala Library,5,Best restaurant experience - Masala Library is truly flavorful!,2010-02-14,DEV-565410,True,9
Restaurants,Farzi Cafe,5,Best restaurant experience - Farzi Cafe is truly cozy!,2001-08-14,DEV-998771,True,9
Restaurants,Bikanervala,4,Great time at Bikanervala! Food was authentic and fresh.,2000-06-03,DEV-531328,True,9
Restaurants,Big Daddy's,4,Great time at Big Daddy's! Food was authentic and fresh.,2006-07-15,DEV-376472,True,10
Restaurants,Neel,3,"Decent dining at Neel, nothing overcooked special.",2002-03-21,DEV-509348,True,7
Restaurants,Nirula's,4,Enjoyed Nirula's - flavorful cuisine and good ambiance.,2010-09-02,DEV-376339,True,8
Restaurants,Sagar Ratna,3,Sagar Ratna is average - food is bland but acceptable.,2006-01-31,DEV-344662,True,10
Restaurants,Haldiram's,2,Haldiram's was okay but food tasted slow.,2016-07-01,DEV-291036,True,7
Restaurants,Adrift Kaya,2,Adrift Kaya was okay but food tasted disgusting.,2026-10-17,DEV-801499,True,8
Restaurants,The Fatty Bao,3,"Decent dining at The Fatty Bao, nothing dirty special.",2014-12-11,DEV-251851,True,9
Restaurants,The Yellow Chilli,5,Amazing The Yellow Chilli! flavorful food and perfect service.,2002-08-30,DEV-471329,True,9
Restaurants,The Fatty Bao,3,The Fatty Bao is average - food is disgusting but acceptable.,2020-04-03,DEV-905298,True,11
Restaurants,Punjab Grill,5,Best restaurant experience - Punjab Grill is truly exceptional!,2017-03-19,DEV-339597,True,9
Restaurants,Big Daddy's,3,"Decent dining at Big Daddy's, nothing dirty special.",2001-11-16,DEV-125373,True,8
Restaurants,Copper Chimney,2,Copper Chimney was okay but food tasted bland.,2019-06-25,DEV-907394,True,8
Restaurants,Golden Dragon,1,Golden Dragon serves disgusting dishes - never coming back!,2004-08-07,DEV-264780,True,9
Restaurants,Karim's,1,Karim's serves dirty dishes - never coming back!,2001-04-15,DEV-846113,True,8
Restaurants,Bukhara,5,Amazing Bukhara! authentic food and perfect service.,2002-08-18,DEV-156949,False,7
Restaurants,Monkey Bar,5,Amazing Monkey Bar! delicious food and perfect service.,2004-11-27,DEV-164036,True,8
Restaurants,Farzi Cafe,5,Amazing Farzi Cafe! exceptional food and perfect service.,2005-01-14,DEV-910443,True,8
Restaurants,Neel,5,Best restaurant experience - Neel is truly exceptional!,2022-12-14,DEV-210186,True,8
Restaurants,Moti Mahal,2,Moti Mahal was okay but food tasted slow.,2019-01-31,DEV-484822,True,8
Restaurants,Nathu's Sweets,5,Amazing Nathu's Sweets! cozy food and perfect service.,2012-08-14,DEV-246279,True,8
Restaurants,Spice Route,2,Spice Route was okay but food tasted dirty.,2022-11-19,DEV-605748,False,8
Restaurants,Monkey Bar,4,Enjoyed Monkey Bar - delicious cuisine and good ambiance.,2013-07-28,DEV-266647,True,9
Restaurants,Juniper Bar,5,Best restaurant experience - Juniper Bar is truly delicious!,2024-08-17,DEV-794116,True,9
Restaurants,The Grammar Room,5,Best restaurant experience - The Grammar Room is truly authentic!,2002-10-23,DEV-830395,True,10
Restaurants,The Table,4,Enjoyed The Table - flavorful cuisine and good ambiance.,2011-06-01,DEV-928784,True,9
Restaurants,Shalimar,5,Best restaurant experience - Shalimar is truly authentic!,2017-07-30,DEV-524641,False,8
Restaurants,Toit,4,Enjoyed Toit - flavorful cuisine and good ambiance.,2006-11-24,DEV-292666,True,8
Restaurants,Bukhara,3,Bukhara is average - food is bland but acceptable.,2013-02-03,DEV-334687,True,9
Restaurants,Indian Accent,5,Best restaurant experience - Indian Accent is truly delicious!,2002-09-19,DEV-732815,True,9
Restaurants,Shanghai,5,Amazing Shanghai! cozy food and perfect service.,2011-05-31,DEV-854053,True,7
Restaurants,Moti Mahal,5,Amazing Moti Mahal! exceptional food and perfect service.,2015-08-17,DEV-132828,True,8
Restaurants,Spice Route,3,Spice Route is average - food is dirty but acceptable.,2009-03-10,DEV-331295,True,10
Restaurants,Haldiram's,4,Great time at Haldiram's! Food was flavorful and fresh.,2024-09-01,DEV-895403,True,9
Restaurants,Kiyan The Roseate,2,Mediocre meal at Kiyan The Roseate - service was overcooked.,2007-12-08,DEV-818397,True,10
Restaurants,Spice Route,4,Enjoyed Spice Route - delicious cuisine and good ambiance.,2019-10-23,DEV-869514,True,9
Restaurants,Tresind Studio,4,Enjoyed Tresind Studio - delicious cuisine and good ambiance.,2010-01-11,DEV-586865,True,9
Restaurants,Smokey's BBQ,3,Smokey's BBQ is average - food is disgusting but acceptable.,2015-07-04,DEV-790583,True,10
Restaurants,The Yellow Chilli,3,"Decent dining at The Yellow Chilli, nothing disgusting special.",2017-05-09,DEV-676851,True,9
Restaurants,The Grammar Room,3,"Decent dining at The Grammar Room, nothing bland special.",2005-09-18,DEV-859212,True,9
Restaurants,Juniper Bar,4,Enjoyed Juniper Bar - authentic cuisine and good ambiance.,2006-05-24,DEV-373029,True,9
Restaurants,Punjab Grill,5,Amazing Punjab Grill! exceptional food and perfect service.,2020-10-10,DEV-803163,True,8
Restaurants,Tresind Studio,3,Tresind Studio is average - food is dirty but acceptable.,2006-10-24,DEV-721564,True,10
Restaurants,Viva All Day Dining,4,Enjoyed Viva All Day Dining - delicious cuisine and good ambiance.,2014-05-07,DEV-381065,True,11
Restaurants,Adrift Kaya,4,Great time at Adrift Kaya! Food was authentic and fresh.,2024-11-03,DEV-290988,True,10
Restaurants,Kiyan The Roseate,5,Amazing Kiyan The Roseate! cozy food and perfect service.,2019-04-04,DEV-680577,True,9
Restaurants,Indian Accent,5,Best restaurant experience - Indian Accent is truly exceptional!,2013-04-30,DEV-594871,True,9
Restaurants,Masala Library,5,Best restaurant experience - Masala Library is truly cozy!,2007-01-20,DEV-645907,True,9
Restaurants,Noorani Cafe,2,Noorani Cafe was okay but food tasted overcooked.,2024-10-14,DEV-878598,True,8
Restaurants,Saravana Bhavan,1,Saravana Bhavan serves overcooked dishes - never coming back!,2024-12-11,DEV-636628,False,9
Restaurants,Oh! Calcutta,4,Enjoyed Oh! Calcutta - authentic cuisine and good ambiance.,2007-06-24,DEV-471761,True,9
Restaurants,Kheer Delhi,4,Great time at Kheer Delhi! Food was delicious and fresh.,2005-01-26,DEV-922670,True,10
Restaurants,Saravana Bhavan,4,Great time at Saravana Bhavan! Food was authentic and fresh.,2008-09-22,DEV-177402,True,10
Restaurants,Haldiram's,3,"Decent dining at Haldiram's, nothing dirty special.",2021-09-11,DEV-455177,False,7
Restaurants,Haldiram's,5,Amazing Haldiram's! exceptional food and perfect service.,2018-06-02,DEV-235164,False,7
Restaurants,Yauatcha,4,Great time at Yauatcha! Food was authentic and fresh.,2013-05-23,DEV-481037,True,9
Restaurants,Spice Route,4,Great time at Spice Route! Food was flavorful and fresh.,2014-07-07,DEV-639182,True,10
Restaurants,Karim's,3,"Decent dining at Karim's, nothing bland special.",2017-12-27,DEV-828056,False,7
Restaurants,Neel,4,Great time at Neel! Food was delicious and fresh.,2021-09-26,DEV-412305,True,9
Restaurants,Barbeque Nation,2,Mediocre meal at Barbeque Nation - service was dirty.,2005-04-12,DEV-776317,True,9
Restaurants,Saravana Bhavan,3,"Decent dining at Saravana Bhavan, nothing bland special.",2014-08-23,DEV-216434,False,8
Restaurants,Kiyan The Roseate,2,Kiyan The Roseate was okay but food tasted disgusting.,2008-09-24,DEV-115641,True,9
Restaurants,Bikanervala,5,Amazing Bikanervala! cozy food and perfect service.,2002-09-20,DEV-434763,True,7
Restaurants,Dum Pukht,4,Enjoyed Dum Pukht - authentic cuisine and good ambiance.,2004-09-08,DEV-315741,True,9
Restaurants,Kiyan The Roseate,5,Best restaurant experience - Kiyan The Roseate is truly exceptional!,2005-12-30,DEV-826737,True,10
Restaurants,The Fatty Bao,5,Best restaurant experience - The Fatty Bao is truly cozy!,2019-05-03,DEV-109525,True,10
Restaurants,L'Osteria Bella,5,Amazing L'Osteria Bella! cozy food and perfect service.,2015-10-05,DEV-712451,True,8
Restaurants,Saravana Bhavan,2,Saravana Bhavan was okay but food tasted slow.,2017-09-08,DEV-699888,True,8
Restaurants,Chutney's,4,Great time at Chutney's! Food was exceptional and fresh.,2014-10-26,DEV-286256,True,9
Restaurants,The Table,5,Amazing The Table! flavorful food and perfect service.,2001-05-16,DEV-206677,True,8
Restaurants,Saravana Bhavan,4,Enjoyed Saravana Bhavan - authentic cuisine and good ambiance.,2011-07-01,DEV-392356,True,9
Restaurants,The Bombay Canteen,3,The Bombay Canteen is average - food is overcooked but acceptable.,2000-09-01,DEV-127363,True,11
Restaurants,Nirula's,5,Amazing Nirula's! flavorful food and perfect service.,2001-12-08,DEV-652329,True,7
Restaurants,Karim's,5,Best restaurant experience - Karim's is truly exceptional!,2023-01-02,DEV-660705,True,8
Restaurants,Kheer Delhi,4,Great time at Kheer Delhi! Food was authentic and fresh.,2003-12-03,DEV-403538,True,10
Restaurants,Commissary,5,Best restaurant experience - Commissary is truly cozy!,2018-04-17,DEV-668142,True,8
Restaurants,Sagar Ratna,3,Sagar Ratna is average - food is bland but acceptable.,2005-01-14,DEV-724198,True,10
Restaurants,Dum Pukht,4,Great time at Dum Pukht! Food was cozy and fresh.,2006-06-19,DEV-755997,False,10
Restaurants,Monkey Bar,4,Great time at Monkey Bar! Food was flavorful and fresh.,2018-07-06,DEV-869423,False,10
Restaurants,Karim's,5,Amazing Karim's! authentic food and perfect service.,2007-02-26,DEV-754269,True,7
Restaurants,Copper Chimney,4,Enjoyed Copper Chimney - flavorful cuisine and good ambiance.,2006-11-02,DEV-631508,True,9
Restaurants,Kheer Delhi,4,Great time at Kheer Delhi! Food was delicious and fresh.,2006-05-21,DEV-220659,False,10
Restaurants,Karim's,4,Great time at Karim's! Food was delicious and fresh.,2011-09-16,DEV-807538,True,9
Restaurants,The Fatty Bao,5,Amazing The Fatty Bao! cozy food and perfect service.,2006-05-17,DEV-434547,True,9
Restaurants,Farzi Cafe,5,Amazing Farzi Cafe! authentic food and perfect service.,2020-04-03,DEV-208446,True,8
Restaurants,Dum Pukht,3,"Decent dining at Dum Pukht, nothing disgusting special.",2014-10-26,DEV-421104,False,8
Restaurants,Kake Di Hatti,5,Best restaurant experience - Kake Di Hatti is truly cozy!,2025-09-11,DEV-210667,True,10
Restaurants,Bukhara,5,Best restaurant experience - Bukhara is truly cozy!,2016-09-10,DEV-942155,True,8
Restaurants,Bukhara,4,Great time at Bukhara! Food was delicious and fresh.,2011-02-08,DEV-632910,True,9
Restaurants,Saravana Bhavan,4,Enjoyed Saravana Bhavan - cozy cuisine and good ambiance.,2017-03-30,DEV-184160,True,9
Restaurants,Copper Chimney,5,Amazing Copper Chimney! authentic food and perfect service.,2012-04-09,DEV-986768,True,8
Restaurants,Bukhara,5,Best restaurant experience - Bukhara is truly flavorful!,2004-01-16,DEV-422902,True,8
Restaurants,Karim's,5,Amazing Karim's! flavorful food and perfect service.,2008-08-29,DEV-732730,True,7
Restaurants,Moti Mahal,5,Amazing Moti Mahal! flavorful food and perfect service.,2019-01-28,DEV-223053,True,8
Restaurants,The Yellow Chilli,5,Best restaurant experience - The Yellow Chilli is truly exceptional!,2006-08-08,DEV-433995,True,10
Restaurants,The Great Kabab Factory,3,"Decent dining at The Great Kabab Factory, nothing bland special.",2007-10-10,DEV-353149,True,10
Restaurants,Spice Art,4,Enjoyed Spice Art - exceptional cuisine and good ambiance.,2006-05-23,DEV-485307,False,9
Restaurants,The Table,5,Best restaurant experience - The Table is truly authentic!,2017-10-08,DEV-800574,True,9
Restaurants,Barbeque Nation,4,Great time at Barbeque Nation! Food was exceptional and fresh.,2023-01-04,DEV-395529,True,10
Restaurants,Karim's,5,Best restaurant experience - Karim's is truly authentic!,2013-11-23,DEV-529753,True,8
Restaurants,Yauatcha,5,Amazing Yauatcha! flavorful food and perfect service.,2002-02-13,DEV-735082,True,7
Restaurants,The Great Kabab Factory,4,Great time at The Great Kabab Factory! Food was cozy and fresh.,2006-07-04,DEV-591437,True,12
Restaurants,Big Daddy's,4,Great time at Big Daddy's! Food was delicious and fresh.,2008-01-19,DEV-254105,True,10
Restaurants,Barbeque Nation,4,Great time at Barbeque Nation! Food was delicious and fresh.,2018-10-29,DEV-278135,True,10
Restaurants,The Yellow Chilli,4,Enjoyed The Yellow Chilli - delicious cuisine and good ambiance.,2007-10-11,DEV-123067,True,10
Restaurants,Spice Art,5,Best restaurant experience - Spice Art is truly flavorful!,2004-07-31,DEV-929868,False,9
Restaurants,Juniper Bar,4,Great time at Juniper Bar! Food was authentic and fresh.,2012-12-11,DEV-630529,False,10
Restaurants,Kheer Delhi,2,Kheer Delhi was okay but food tasted bland.,2008-10-21,DEV-558612,True,8
Restaurants,Nirula's,3,"Decent dining at Nirula's, nothing disgusting special.",2022-03-22,DEV-371314,True,7
Restaurants,Copper Chimney,2,Mediocre meal at Copper Chimney - service was bland.,2007-11-29,DEV-452843,True,9
Restaurants,Spice Art,3,Spice Art is average - food is disgusting but acceptable.,2020-05-07,DEV-203994,True,10
Restaurants,Bukhara,4,Enjoyed Bukhara - flavorful cuisine and good ambiance.,2020-07-21,DEV-923573,True,8
Restaurants,Tresind Studio,5,Amazing Tresind Studio! cozy food and perfect service.,2015-12-25,DEV-688940,True,8
Restaurants,The Table,5,Best restaurant experience - The Table is truly delicious!,2007-01-01,DEV-221330,True,9
Restaurants,Toit,4,Enjoyed Toit - exceptional cuisine and good ambiance.,2002-07-12,DEV-468758,True,8
Restaurants,Kake Di Hatti,5,Best restaurant experience - Kake Di Hatti is truly delicious!,2013-06-21,DEV-986454,False,10
Restaurants,The Great Kabab Factory,5,Best restaurant experience - The Great Kabab Factory is truly exceptional!,2002-04-02,DEV-602911,True,11
Restaurants,Big Daddy's,2,Mediocre meal at Big Daddy's - service was slow.,2002-10-08,DEV-590167,True,9
