category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Movies,RRR,3,"Average movie: RRR is disappointing, worth a one-time watch.",2007-07-28,DEV-486395,True,9
Movies,The Batman,2,"Not impressed with The Batman, felt boring overall.",2005-07-14,DEV-804380,True,8
Movies,Animal,3,"Average movie: Animal is boring, worth a one-time watch.",2016-03-28,DEV-935626,True,9
Movies,RRR,1,"Avoid RRR at all costs, it's clichéd and poorly made.",2011-06-01,DEV-420343,True,10
Movies,Drishyam 2,5,"Drishyam 2 is a heartwarming masterpiece, highly recommend!",2008-10-29,DEV-986581,True,8
Movies,Soul,5,Absolutely loved Soul - captivating from start to finish.,2012-10-21,DEV-907142,True,9
Movies,Ponniyin Selvan,3,"Ponniyin Selvan was decent, overrated in parts but nothing special.",2020-03-21,DEV-559683,True,10
Movies,Your Name,4,Your Name delivers a captivating story with great performances.,2007-06-18,DEV-613052,True,9
Movies,Stree 2,5,Absolutely loved Stree 2 - masterful from start to finish.,2007-08-12,DEV-959462,False,10
Movies,Memento,4,Really enjoyed Memento! It's masterful and well worth seeing.,2003-01-07,DEV-736213,True,9
Movies,Parasite,1,"Avoid Parasite at all costs, it's boring and poorly made.",2008-09-19,DEV-134812,True,10
Movies,Fight Club,1,The movie Fight Club was boring - total waste of time.,2011-12-19,DEV-754446,True,11
Movies,Fight Club,4,Really enjoyed Fight Club! It's heartwarming and well worth seeing.,2001-08-08,DEV-999508,True,10
Movies,Housefull 5,3,"Housefull 5 was decent, clichéd in parts but nothing special.",2017-10-11,DEV-561941,True,10
Movies,Dune: Part Two,5,Absolutely loved Dune: Part Two - thrilling from start to finish.,2007-09-23,DEV-392399,True,11
Movies,Lagaan,2,Lagaan had some okay moments but was mostly boring.,2019-03-06,DEV-156085,True,9
Movies,Kalki 2898 AD,5,"Kalki 2898 AD is a heartwarming masterpiece, highly recommend!",2021-04-24,DEV-732047,True,9
Movies,Laapataa Ladies,4,Really enjoyed Laapataa Ladies! It's gripping and well worth seeing.,2014-05-18,DEV-352626,True,10
Movies,Kalki 2898 AD,5,Absolutely loved Kalki 2898 AD - thrilling from start to finish.,2024-03-03,DEV-871061,True,11
Movies,Devara,4,Really enjoyed Devara! It's thrilling and well worth seeing.,2026-11-11,DEV-163880,True,9
Movies,Vikram,1,The movie Vikram was overrated - total waste of time.,2021-07-02,DEV-209737,True,10
Movies,Andhadhun,4,Andhadhun delivers a heartwarming story with great performances.,2010-06-07,DEV-138198,True,8
Movies,The Greatest of All Time,2,The Greatest of All Time had some okay moments but was mostly overrated.,2011-05-02,DEV-283531,True,13
Movies,Stree 2,2,Stree 2 had some okay moments but was mostly predictable.,2007-04-20,DEV-646794,True,10
Movies,The Godfather,4,Really enjoyed The Godfather! It's captivating and well worth seeing.,2024-08-28,DEV-624255,False,10
Movies,Everything Everywhere All at Once,2,"Not impressed with Everything Everywhere All at Once, felt overrated overall.",2007-09-25,DEV-642198,True,11
Movies,Yudhra,2,"Not impressed with Yudhra, felt overrated overall.",2007-07-11,DEV-252783,False,7
Movies,Memento,3,"Memento was decent, predictable in parts but nothing special.",2007-11-19,DEV-102215,False,9
Movies,Article 15,3,"Average movie: Article 15 is disappointing, worth a one-time watch.",2017-01-07,DEV-220181,False,10
Movies,Sky Force,5,Absolutely loved Sky Force - masterful from start to finish.,2017-04-29,DEV-227614,False,10
Movies,A Quiet Place,5,Absolutely loved A Quiet Place - captivating from start to finish.,2017-03-18,DEV-935567,False,11
Movies,Forrest Gump,5,Absolutely loved Forrest Gump - masterful from start to finish.,2014-04-28,DEV-781444,True,10
Movies,Game Changer,2,"Not impressed with Game Changer, felt overrated overall.",2021-08-24,DEV-389788,True,8
Movies,Laapataa Ladies,3,"Laapataa Ladies was decent, predictable in parts but nothing special.",2014-02-14,DEV-424356,True,10
Movies,Logan,1,The movie Logan was clichéd - total waste of time.,2000-02-29,DEV-308200,True,10
Movies,Bhool Bhulaiyaa 2,1,The movie Bhool Bhulaiyaa 2 was disappointing - total waste of time.,2000-02-27,DEV-488034,True,12
Movies,Sholay,5,Absolutely loved Sholay - masterful from start to finish.,2019-08-17,DEV-974607,False,9
Movies,Parasite,5,Absolutely loved Parasite - thrilling from start to finish.,2017-06-28,DEV-542584,True,9
Movies,Gully Boy,5,Absolutely loved Gully Boy - heartwarming from start to finish.,2003-11-18,DEV-843397,False,10
Movies,Schindler's List,3,"Schindler's List was decent, boring in parts but nothing special.",2020-01-19,DEV-667965,True,10
Movies,Game Changer,4,Game Changer delivers a heartwarming story with great performances.,2001-11-18,DEV-648187,True,9
Movies,Stree 2,4,Stree 2 delivers a captivating story with great performances.,2018-10-29,DEV-674865,True,9
Movies,Uri,4,Uri delivers a masterful story with great performances.,2007-02-23,DEV-507281,True,8
Movies,Pushpa 2,3,"Average movie: Pushpa 2 is predictable, worth a one-time watch.",2025-01-11,DEV-682400,True,10
Movies,KGF Chapter 2,4,KGF Chapter 2 delivers a thrilling story with great performances.,2003-04-05,DEV-481770,False,10
Movies,Good Newwz,3,"Average movie: Good Newwz is predictable, worth a one-time watch.",2020-05-05,DEV-984885,False,10
Movies,Uri,4,Really enjoyed Uri! It's gripping and well worth seeing.,2005-09-03,DEV-123359,True,9
Movies,Dilwale Dulhania Le Jayenge,5,"Dilwale Dulhania Le Jayenge is a thrilling masterpiece, highly recommend!",2017-01-19,DEV-115406,True,10
Movies,Gladiator,5,Absolutely loved Gladiator - masterful from start to finish.,2006-03-30,DEV-176377,True,9
Movies,Fighter,4,Really enjoyed Fighter! It's heartwarming and well worth seeing.,2020-08-28,DEV-610297,True,9
Movies,Andhadhun,3,"Average movie: Andhadhun is disappointing, worth a one-time watch.",2017-04-10,DEV-731371,True,9
Movies,12th Fail,5,"12th Fail is a masterful masterpiece, highly recommend!",2012-07-28,DEV-196366,True,8
Movies,Andhadhun,4,Andhadhun delivers a thrilling story with great performances.,2007-12-10,DEV-270623,False,8
Movies,Sholay,2,"Not impressed with Sholay, felt overrated overall.",2020-02-25,DEV-155988,True,7
Movies,La La Land,2,La La Land had some okay moments but was mostly boring.,2005-11-30,DEV-210347,True,11
Movies,A Quiet Place,4,A Quiet Place delivers a heartwarming story with great performances.,2002-01-13,DEV-434454,True,10
Movies,Gladiator,4,Really enjoyed Gladiator! It's masterful and well worth seeing.,2005-08-31,DEV-985589,True,9
Movies,Gladiator,4,Really enjoyed Gladiator! It's masterful and well worth seeing.,2002-03-26,DEV-166447,True,9
Movies,Dangal,5,Absolutely loved Dangal - thrilling from start to finish.,2002-05-15,DEV-581671,True,9
Movies,Get Out,3,"Get Out was decent, disappointing in parts but nothing special.",2022-07-26,DEV-270870,True,10
Movies,Get Out,4,Really enjoyed Get Out! It's gripping and well worth seeing.,2003-12-28,DEV-609057,True,10
Movies,Singham Again,2,"Not impressed with Singham Again, felt predictable overall.",2011-09-29,DEV-851909,True,8
Movies,Dream Girl,5,Absolutely loved Dream Girl - gripping from start to finish.,2024-04-28,DEV-933451,True,10
Movies,Dune: Part Two,5,Absolutely loved Dune: Part Two - gripping from start to finish.,2025-03-25,DEV-772640,True,11
Movies,Joker,2,Joker had some okay moments but was mostly clichéd.,2000-01-17,DEV-740070,True,9
Movies,The Godfather,4,The Godfather delivers a gripping story with great performances.,2008-05-04,DEV-548165,False,9
Movies,Lagaan,2,Lagaan had some okay moments but was mostly predictable.,2002-05-22,DEV-960687,True,9
Movies,Inception,5,"Inception is a thrilling masterpiece, highly recommend!",2019-04-19,DEV-722485,True,7
Movies,Vikram,5,"Vikram is a heartwarming masterpiece, highly recommend!",2022-08-13,DEV-701885,True,7
Movies,Deadpool,4,Really enjoyed Deadpool! It's heartwarming and well worth seeing.,2006-04-26,DEV-936185,True,9
Movies,Game Changer,4,Really enjoyed Game Changer! It's masterful and well worth seeing.,2018-06-27,DEV-461353,False,10
Movies,Bhediya,5,Absolutely loved Bhediya - gripping from start to finish.,2003-12-14,DEV-754736,True,9
Movies,Kantara,4,Really enjoyed Kantara! It's thrilling and well worth seeing.,2013-12-11,DEV-950328,True,9
Movies,Barbie,5,Absolutely loved Barbie - gripping from start to finish.,2014-11-27,DEV-147609,True,9
Movies,Chandu Champion,3,"Chandu Champion was decent, disappointing in parts but nothing special.",2008-03-20,DEV-172058,True,10
Movies,Lagaan,5,Absolutely loved Lagaan - thrilling from start to finish.,2023-07-04,DEV-901050,True,9
Movies,Pathaan,5,"Pathaan is a thrilling masterpiece, highly recommend!",2018-03-12,DEV-386270,True,7
Movies,Good Newwz,4,Really enjoyed Good Newwz! It's thrilling and well worth seeing.,2026-05-22,DEV-674571,True,10
Movies,Titanic,3,"Titanic was decent, boring in parts but nothing special.",2024-07-17,DEV-418389,True,9
Movies,Fight Club,4,Fight Club delivers a thrilling story with great performances.,2018-03-17,DEV-244598,True,9
Movies,RRR,4,RRR delivers a thrilling story with great performances.,2012-05-30,DEV-838918,False,8
Movies,Kill,4,Kill delivers a heartwarming story with great performances.,2003-08-04,DEV-481914,True,8
Movies,Vedaa,5,"Vedaa is a captivating masterpiece, highly recommend!",2026-08-25,DEV-135666,True,7
Movies,Deadpool,4,Really enjoyed Deadpool! It's gripping and well worth seeing.,2022-02-17,DEV-759495,True,9
Movies,The Greatest of All Time,3,"The Greatest of All Time was decent, clichéd in parts but nothing special.",2004-06-21,DEV-187382,True,13
Movies,Animal,4,Really enjoyed Animal! It's thrilling and well worth seeing.,2026-12-17,DEV-820034,False,9
Movies,A Quiet Place,4,A Quiet Place delivers a thrilling story with great performances.,2002-06-03,DEV-820096,True,10
Movies,The Dark Knight,5,Absolutely loved The Dark Knight - thrilling from start to finish.,2010-06-27,DEV-430434,True,11
Movies,Interstellar,2,"Not impressed with Interstellar, felt predictable overall.",2003-09-16,DEV-799254,False,7
Movies,Logan,4,Logan delivers a masterful story with great performances.,2002-09-02,DEV-111089,True,8
Movies,RRR,4,RRR delivers a gripping story with great performances.,2004-12-23,DEV-453643,True,8
Movies,Spider-Man: No Way Home,3,"Average movie: Spider-Man: No Way Home is boring, worth a one-time watch.",2019-09-29,DEV-764499,True,12
Movies,The Kashmir Files,4,Really enjoyed The Kashmir Files! It's heartwarming and well worth seeing.,2022-01-31,DEV-204745,True,11
Movies,3 Idiots,3,"3 Idiots was decent, disappointing in parts but nothing special.",2015-11-15,DEV-842703,True,10
Movies,The Dark Knight,3,"The Dark Knight was decent, predictable in parts but nothing special.",2002-02-27,DEV-110195,True,11
Movies,Kill,5,Absolutely loved Kill - captivating from start to finish.,2000-07-18,DEV-313137,True,9
Movies,Gladiator,4,Gladiator delivers a heartwarming story with great performances.,2005-08-27,DEV-132959,True,8
Movies,Animal,4,Animal delivers a masterful story with great performances.,2002-11-21,DEV-175506,True,8
Movies,Avengers: Endgame,4,Avengers: Endgame delivers a captivating story with great performances.,2007-10-26,DEV-671938,True,9
Movies,The Matrix,3,"Average movie: The Matrix is boring, worth a one-time watch.",2006-07-28,DEV-147924,True,10
Movies,Oppenheimer,5,Absolutely loved Oppenheimer - thrilling from start to finish.,2025-07-16,DEV-705666,False,9
Movies,Yudhra,5,"Yudhra is a thrilling masterpiece, highly recommend!",2003-04-22,DEV-673293,True,7
Movies,La La Land,4,Really enjoyed La La Land! It's gripping and well worth seeing.,2021-06-26,DEV-625288,True,11
Movies,Baahubali,3,"Average movie: Baahubali is predictable, worth a one-time watch.",2013-10-04,DEV-709278,True,9
Movies,Schindler's List,1,The movie Schindler's List was clichéd - total waste of time.,2017-08-11,DEV-614616,True,11
Movies,Everything Everywhere All at Once,3,"Average movie: Everything Everywhere All at Once is boring, worth a one-time watch.",2000-05-11,DEV-328554,True,13
Movies,Memento,4,Memento delivers a gripping story with great performances.,2009-07-13,DEV-497916,True,8
Movies,Gully Boy,5,Absolutely loved Gully Boy - captivating from start to finish.,2004-09-28,DEV-581693,True,10
Movies,Oppenheimer,5,"Oppenheimer is a captivating masterpiece, highly recommend!",2009-10-25,DEV-927616,True,7
Movies,Avengers: Endgame,4,Really enjoyed Avengers: Endgame! It's gripping and well worth seeing.,2001-06-07,DEV-699070,False,10
Movies,Dream Girl,2,Dream Girl had some okay moments but was mostly clichéd.,2010-12-16,DEV-105891,True,10
Movies,Stree 2,1,"Avoid Stree 2 at all costs, it's disappointing and poorly made.",2010-11-24,DEV-114621,True,11
Movies,Joker,2,Joker had some okay moments but was mostly disappointing.,2019-12-02,DEV-330628,True,9
Movies,Gladiator,4,Gladiator delivers a heartwarming story with great performances.,2020-06-23,DEV-450311,True,8
Movies,Stree 2,1,"Avoid Stree 2 at all costs, it's overrated and poorly made.",2014-07-02,DEV-998849,True,11
Movies,Top Gun: Maverick,5,Absolutely loved Top Gun: Maverick - masterful from start to finish.,2013-12-24,DEV-275622,True,11
Movies,Forrest Gump,5,"Forrest Gump is a thrilling masterpiece, highly recommend!",2000-05-18,DEV-827937,False,8
Movies,Singham Again,4,Really enjoyed Singham Again! It's captivating and well worth seeing.,2011-06-23,DEV-584383,True,10
Movies,The Greatest of All Time,2,"Not impressed with The Greatest of All Time, felt predictable overall.",2019-12-16,DEV-220098,False,11
Movies,Everything Everywhere All at Once,4,Really enjoyed Everything Everywhere All at Once! It's captivating and well worth seeing.,2008-02-12,DEV-298228,True,13
Movies,Avengers: Endgame,1,The movie Avengers: Endgame was overrated - total waste of time.,2003-01-11,DEV-469698,True,11
Movies,KGF Chapter 2,4,KGF Chapter 2 delivers a masterful story with great performances.,2000-03-11,DEV-819737,True,10
Movies,The Godfather,5,Absolutely loved The Godfather - gripping from start to finish.,2009-06-26,DEV-661544,True,10
Movies,Interstellar,4,Interstellar delivers a masterful story with great performances.,2025-07-10,DEV-886038,True,8
Movies,Top Gun: Maverick,1,"Avoid Top Gun: Maverick at all costs, it's clichéd and poorly made.",2024-12-09,DEV-641866,False,12
Movies,Dangal,5,Absolutely loved Dangal - captivating from start to finish.,2023-12-31,DEV-902777,True,9
Movies,Baahubali,4,Baahubali delivers a gripping story with great performances.,2006-12-07,DEV-633222,True,8
Movies,The Batman,4,The Batman delivers a masterful story with great performances.,2014-11-17,DEV-426098,True,9
Movies,Fighter,3,"Fighter was decent, predictable in parts but nothing special.",2021-05-21,DEV-270407,False,9
Movies,Baahubali,5,Absolutely loved Baahubali - masterful from start to finish.,2024-01-27,DEV-233652,True,9
Movies,Fight Club,3,"Fight Club was decent, predictable in parts but nothing special.",2002-08-27,DEV-364201,False,10
Movies,Get Out,5,"Get Out is a captivating masterpiece, highly recommend!",2023-07-18,DEV-884096,False,8
Movies,Lagaan,4,Really enjoyed Lagaan! It's masterful and well worth seeing.,2000-06-16,DEV-805824,False,9
Movies,Memento,4,Really enjoyed Memento! It's captivating and well worth seeing.,2009-04-28,DEV-153170,True,9
Movies,Pathaan,3,"Pathaan was decent, predictable in parts but nothing special.",2005-11-09,DEV-851765,True,9
Movies,3 Idiots,4,Really enjoyed 3 Idiots! It's gripping and well worth seeing.,2016-09-23,DEV-852722,True,10
Movies,3 Idiots,2,"Not impressed with 3 Idiots, felt overrated overall.",2018-09-30,DEV-451760,True,8
Movies,Gully Boy,4,Really enjoyed Gully Boy! It's captivating and well worth seeing.,2002-07-30,DEV-461165,True,10
Movies,The Kashmir Files,4,The Kashmir Files delivers a thrilling story with great performances.,2015-12-18,DEV-517211,True,10
Movies,Kalki 2898 AD,5,"Kalki 2898 AD is a captivating masterpiece, highly recommend!",2003-03-09,DEV-817002,False,9
Movies,The Greatest of All Time,5,Absolutely loved The Greatest of All Time - gripping from start to finish.,2003-04-27,DEV-592491,True,13
Movies,Parasite,2,"Not impressed with Parasite, felt predictable overall.",2005-05-09,DEV-923298,False,7
Movies,12th Fail,5,"12th Fail is a heartwarming masterpiece, highly recommend!",2017-05-13,DEV-510918,True,8
Movies,Coco,4,Coco delivers a gripping story with great performances.,2021-11-02,DEV-114671,True,8
Movies,Stree 2,4,Stree 2 delivers a heartwarming story with great performances.,2017-08-22,DEV-582874,True,9
Movies,Parasite,2,"Not impressed with Parasite, felt disappointing overall.",2017-09-03,DEV-260402,False,7
Movies,Gully Boy,4,Gully Boy delivers a heartwarming story with great performances.,2002-09-17,DEV-417924,True,9
Movies,Titanic,3,"Titanic was decent, boring in parts but nothing special.",2019-10-12,DEV-552445,True,9
Movies,Mad Max Fury Road,5,"Mad Max Fury Road is a masterful masterpiece, highly recommend!",2010-01-29,DEV-695122,True,10
Movies,War 2,5,"War 2 is a thrilling masterpiece, highly recommend!",2020-05-07,DEV-298991,False,8
Movies,Andhadhun,5,"Andhadhun is a thrilling masterpiece, highly recommend!",2003-12-20,DEV-409872,True,7
Movies,Chhichhore,5,Absolutely loved Chhichhore - captivating from start to finish.,2024-11-19,DEV-829207,True,9
Movies,Avengers: Endgame,3,"Avengers: Endgame was decent, overrated in parts but nothing special.",2023-12-11,DEV-870653,True,10
Movies,Kill,1,"Avoid Kill at all costs, it's clichéd and poorly made.",2006-08-13,DEV-770532,True,10
Movies,Interstellar,4,Interstellar delivers a masterful story with great performances.,2011-10-29,DEV-331319,True,8
Movies,Forrest Gump,4,Forrest Gump delivers a captivating story with great performances.,2020-09-03,DEV-295726,True,9
Movies,Lagaan,3,"Lagaan was decent, overrated in parts but nothing special.",2010-02-01,DEV-357449,True,9
Movies,Inception,5,"Inception is a captivating masterpiece, highly recommend!",2003-07-13,DEV-840720,True,7
Movies,Pushpa 2,3,"Average movie: Pushpa 2 is disappointing, worth a one-time watch.",2001-04-03,DEV-492022,True,10
Movies,Drishyam 2,5,Absolutely loved Drishyam 2 - thrilling from start to finish.,2022-05-26,DEV-446895,True,10
Movies,Whiplash,4,Really enjoyed Whiplash! It's heartwarming and well worth seeing.,2016-03-03,DEV-351583,True,9
Movies,Whiplash,4,Whiplash delivers a thrilling story with great performances.,2026-09-03,DEV-914660,True,8
Movies,Dune: Part Two,1,The movie Dune: Part Two was disappointing - total waste of time.,2012-07-29,DEV-232616,False,12
Movies,Zindagi Na Milegi Dobara,4,Really enjoyed Zindagi Na Milegi Dobara! It's gripping and well worth seeing.,2025-09-08,DEV-448169,True,12
Movies,Mad Max Fury Road,2,"Not impressed with Mad Max Fury Road, felt overrated overall.",2015-04-30,DEV-294369,True,10
Movies,Deadpool,4,Deadpool delivers a heartwarming story with great performances.,2017-10-23,DEV-416761,True,8
Movies,Forrest Gump,5,Absolutely loved Forrest Gump - gripping from start to finish.,2012-05-21,DEV-243349,True,10
Movies,Game Changer,3,"Average movie: Game Changer is clichéd, worth a one-time watch.",2008-02-23,DEV-503498,False,10
Movies,RRR,3,"RRR was decent, boring in parts but nothing special.",2011-02-12,DEV-931141,True,9
Movies,Pulp Fiction,2,Pulp Fiction had some okay moments but was mostly boring.,2013-11-09,DEV-323861,True,10
Movies,Vedaa,5,"Vedaa is a thrilling masterpiece, highly recommend!",2020-07-16,DEV-336983,False,7
Movies,Spirited Away,2,"Not impressed with Spirited Away, felt clichéd overall.",2022-03-27,DEV-656615,True,8
Movies,Kantara,2,"Not impressed with Kantara, felt clichéd overall.",2016-07-10,DEV-865344,True,7
Movies,Stree 2,5,Absolutely loved Stree 2 - heartwarming from start to finish.,2007-01-06,DEV-319273,True,10
Movies,Get Out,1,"Avoid Get Out at all costs, it's predictable and poorly made.",2022-09-03,DEV-936250,True,11
Movies,Jawan,5,"Jawan is a gripping masterpiece, highly recommend!",2022-04-21,DEV-303419,True,7
Movies,The Dark Knight,5,Absolutely loved The Dark Knight - masterful from start to finish.,2015-04-26,DEV-878013,True,11
Movies,The Kashmir Files,5,Absolutely loved The Kashmir Files - thrilling from start to finish.,2005-12-03,DEV-705347,True,11
Movies,Chhichhore,3,"Chhichhore was decent, predictable in parts but nothing special.",2020-12-29,DEV-103570,False,9
Movies,Parasite,2,"Not impressed with Parasite, felt boring overall.",2019-09-15,DEV-663095,False,7
Movies,Zindagi Na Milegi Dobara,2,"Not impressed with Zindagi Na Milegi Dobara, felt boring overall.",2001-08-18,DEV-126547,True,10
Movies,The Batman,4,Really enjoyed The Batman! It's captivating and well worth seeing.,2013-11-13,DEV-295358,True,10
Movies,Soul,3,"Average movie: Soul is clichéd, worth a one-time watch.",2001-03-09,DEV-733565,True,9
Movies,KGF Chapter 2,1,"Avoid KGF Chapter 2 at all costs, it's predictable and poorly made.",2023-09-25,DEV-945281,True,12
Movies,Top Gun: Maverick,5,"Top Gun: Maverick is a gripping masterpiece, highly recommend!",2005-06-15,DEV-307739,True,9
Movies,Pathaan,4,Pathaan delivers a masterful story with great performances.,2007-11-23,DEV-855861,False,8
Movies,Yudhra,4,Really enjoyed Yudhra! It's thrilling and well worth seeing.,2015-06-06,DEV-234029,True,9
Movies,Dilwale Dulhania Le Jayenge,1,The movie Dilwale Dulhania Le Jayenge was predictable - total waste of time.,2006-08-27,DEV-277184,True,13
Movies,The Kashmir Files,3,"The Kashmir Files was decent, predictable in parts but nothing special.",2023-06-04,DEV-732700,True,11
Movies,Lagaan,5,"Lagaan is a thrilling masterpiece, highly recommend!",2015-11-18,DEV-336455,False,7
Movies,Joker,4,Joker delivers a masterful story with great performances.,2001-07-23,DEV-592350,True,8
Movies,Laapataa Ladies,2,"Not impressed with Laapataa Ladies, felt disappointing overall.",2022-12-10,DEV-296542,True,8
Movies,KGF Chapter 2,4,Really enjoyed KGF Chapter 2! It's masterful and well worth seeing.,2008-12-19,DEV-499646,False,11
Movies,KGF Chapter 2,5,Absolutely loved KGF Chapter 2 - captivating from start to finish.,2004-06-22,DEV-471427,True,11
Movies,Laapataa Ladies,1,The movie Laapataa Ladies was predictable - total waste of time.,2004-01-08,DEV-616942,True,11
Movies,Tanhaji,3,"Average movie: Tanhaji is boring, worth a one-time watch.",2018-01-21,DEV-601718,True,9
Movies,La La Land,4,Really enjoyed La La Land! It's captivating and well worth seeing.,2009-05-30,DEV-327216,True,11
Movies,Kantara,1,The movie Kantara was predictable - total waste of time.,2004-10-04,DEV-891026,True,10
Movies,Pathaan,5,"Pathaan is a heartwarming masterpiece, highly recommend!",2008-04-04,DEV-287315,True,7
Movies,Oppenheimer,4,Really enjoyed Oppenheimer! It's thrilling and well worth seeing.,2015-02-21,DEV-321316,True,9
Movies,Article 15,5,Absolutely loved Article 15 - captivating from start to finish.,2010-12-22,DEV-169907,True,10
Movies,Oppenheimer,5,Absolutely loved Oppenheimer - heartwarming from start to finish.,2022-01-22,DEV-389175,False,9
Movies,Ponniyin Selvan,5,"Ponniyin Selvan is a heartwarming masterpiece, highly recommend!",2025-01-25,DEV-419700,True,8
Movies,Deadpool,3,"Deadpool was decent, predictable in parts but nothing special.",2003-03-21,DEV-330426,True,9
Movies,Oppenheimer,5,Absolutely loved Oppenheimer - masterful from start to finish.,2017-11-29,DEV-340374,True,9
Movies,Lagaan,3,"Lagaan was decent, disappointing in parts but nothing special.",2014-01-28,DEV-865982,True,9
Movies,Lagaan,4,Lagaan delivers a heartwarming story with great performances.,2025-07-05,DEV-176253,True,8
Movies,Dune: Part Two,2,"Not impressed with Dune: Part Two, felt boring overall.",2019-03-16,DEV-855373,True,9
Movies,Dangal,5,Absolutely loved Dangal - heartwarming from start to finish.,2012-03-08,DEV-117728,True,9
Movies,Yudhra,3,"Yudhra was decent, disappointing in parts but nothing special.",2026-07-04,DEV-436635,True,9
Movies,Spider-Man: No Way Home,4,Spider-Man: No Way Home delivers a gripping story with great performances.,2000-01-09,DEV-950608,False,11
Movies,Tanhaji,5,"Tanhaji is a captivating masterpiece, highly recommend!",2003-03-11,DEV-753000,True,7
Movies,Andhadhun,4,Really enjoyed Andhadhun! It's gripping and well worth seeing.,2013-10-16,DEV-176851,True,9
Movies,Tanhaji,4,Tanhaji delivers a masterful story with great performances.,2020-10-03,DEV-657821,True,8
Movies,Inception,4,Inception delivers a masterful story with great performances.,2009-09-02,DEV-177797,True,8
Movies,Vikram,4,Really enjoyed Vikram! It's captivating and well worth seeing.,2008-04-25,DEV-238256,True,9
Movies,The Dark Knight,4,The Dark Knight delivers a thrilling story with great performances.,2025-11-14,DEV-656183,True,10
Movies,12th Fail,4,12th Fail delivers a thrilling story with great performances.,2010-08-22,DEV-981495,True,9
Movies,Sky Force,5,Absolutely loved Sky Force - masterful from start to finish.,2009-02-08,DEV-220888,True,10
Movies,Uri,4,Uri delivers a heartwarming story with great performances.,2008-06-13,DEV-132377,True,8
Movies,Devara,3,"Devara was decent, boring in parts but nothing special.",2010-06-17,DEV-230746,False,9
Movies,Game Changer,5,Absolutely loved Game Changer - gripping from start to finish.,2001-01-20,DEV-912222,True,10
Movies,Whiplash,3,"Average movie: Whiplash is boring, worth a one-time watch.",2012-09-28,DEV-603251,False,9
Movies,Andhadhun,5,Absolutely loved Andhadhun - thrilling from start to finish.,2017-09-30,DEV-421042,True,9
Movies,Tanhaji,3,"Average movie: Tanhaji is disappointing, worth a one-time watch.",2013-05-10,DEV-700200,True,9
Movies,Mad Max Fury Road,4,Mad Max Fury Road delivers a gripping story with great performances.,2009-01-11,DEV-504390,True,11
Movies,Inception,4,Inception delivers a heartwarming story with great performances.,2001-06-25,DEV-124173,True,8
Movies,Schindler's List,4,Really enjoyed Schindler's List! It's thrilling and well worth seeing.,2001-09-08,DEV-717467,True,10
Movies,Vedaa,1,The movie Vedaa was disappointing - total waste of time.,2020-10-30,DEV-562819,False,10
Movies,Vedaa,2,"Not impressed with Vedaa, felt boring overall.",2025-07-15,DEV-829751,True,7
Movies,RRR,4,RRR delivers a heartwarming story with great performances.,2000-05-10,DEV-287953,True,8
Movies,Pushpa 2,5,Absolutely loved Pushpa 2 - captivating from start to finish.,2018-07-20,DEV-807181,True,10
Movies,Interstellar,5,Absolutely loved Interstellar - heartwarming from start to finish.,2023-07-12,DEV-750919,True,9
Movies,Sholay,3,"Average movie: Sholay is overrated, worth a one-time watch.",2015-08-22,DEV-395376,True,9
Movies,John Wick,4,John Wick delivers a heartwarming story with great performances.,2013-02-07,DEV-881534,True,9
Movies,Barbie,3,"Barbie was decent, boring in parts but nothing special.",2017-09-28,DEV-697043,True,9
Movies,War 2,4,War 2 delivers a captivating story with great performances.,2012-05-15,DEV-706411,True,9
Movies,Whiplash,5,Absolutely loved Whiplash - thrilling from start to finish.,2000-10-08,DEV-651366,True,9
Movies,Stree 2,3,"Stree 2 was decent, predictable in parts but nothing special.",2010-01-26,DEV-150063,True,10
Movies,3 Idiots,4,3 Idiots delivers a masterful story with great performances.,2009-10-20,DEV-703580,True,9
Movies,Singham Again,4,Singham Again delivers a masterful story with great performances.,2004-06-22,DEV-361281,True,9
Movies,Yudhra,1,The movie Yudhra was disappointing - total waste of time.,2002-09-29,DEV-824851,True,10
Movies,Parasite,2,Parasite had some okay moments but was mostly disappointing.,2013-07-08,DEV-992994,True,9
Movies,Sky Force,5,Absolutely loved Sky Force - thrilling from start to finish.,2015-02-07,DEV-595575,True,10
Movies,3 Idiots,5,"3 Idiots is a gripping masterpiece, highly recommend!",2000-06-15,DEV-144995,True,8
Movies,John Wick,4,Really enjoyed John Wick! It's thrilling and well worth seeing.,2006-08-28,DEV-858680,True,10
Movies,The Dark Knight,4,The Dark Knight delivers a captivating story with great performances.,2004-10-13,DEV-242984,True,10
Movies,Drishyam 2,5,Absolutely loved Drishyam 2 - heartwarming from start to finish.,2015-12-24,DEV-654450,True,10
Movies,Sholay,4,Sholay delivers a masterful story with great performances.,2021-02-21,DEV-102429,True,8
Movies,Interstellar,4,Really enjoyed Interstellar! It's masterful and well worth seeing.,2003-01-31,DEV-373774,True,9
Movies,Soul,4,Soul delivers a heartwarming story with great performances.,2017-10-15,DEV-506728,True,8
Movies,12th Fail,5,Absolutely loved 12th Fail - masterful from start to finish.,2002-02-26,DEV-314647,True,10
Movies,Chhichhore,5,"Chhichhore is a captivating masterpiece, highly recommend!",2001-07-02,DEV-999652,True,7
